galaxy,stage8_class,n_points,delta_aic_tvc_minus_baryonic_fit,delta_aic_tvc_minus_nfw_like,delta_aic_tvc_minus_rar_like,broad_free_dAIC_tvc_minus_baryonic_fit,broad_free_dAIC_tvc_minus_nfw_like,broad_free_dAIC_tvc_minus_rar_like,broad_free_tvc_boundary,broad_free_tvc_core_boundary,broad_free_tvc_nuisance_boundary,rrf_rc_over_rlast,rrf_A_over_vouter2,v_outer_kms,v_max_kms,gas_fraction_proxy,outer_baryon_fraction_proxy,best_n,delta_aic_locked_minus_best_continuum,locked_within_2_of_best,locked_within_10_of_best,grid_count_within_10_of_best,dcrra2_taxonomy_class,dcrra2_confidence,dcrra2_rationale,dcrra3_recommended_class,dcrra3_class_stability,pathology_guard,nuisance_guard,rrf_beats_baryonic_guard,rrf_beats_rar_guard,rrf_competes_nfw_guard,nfw_dominant_guard,rar_dominant_guard,central_best_n_guard,scale_band_guard
UGC02916,NUISANCE-SENSITIVE-DIAGNOSTIC-SIGNAL,43,-483.8821879725808,-308.6909018122902,-377.5187377417461,-483.8821879725808,-308.6909018122902,-377.5187377417461,1,0,1,0.0042443748490972,1.0078577013510563,210.0,218.0,0.0098428559949136,0.713778387755102,9.25,297.59443047020875,0,0,11,NUISANCE_SENSITIVE,MEDIUM,nuisance-sensitive parent class or nuisance boundary; parent_stage8=NUISANCE-SENSITIVE-DIAGNOSTIC-SIGNAL,NUISANCE_SENSITIVE,STABLE,0,1,1,1,1,0,0,0,0
UGC02953,ROBUST-DIAGNOSTIC-CANDIDATE,115,-43537.37246100804,-307.2845958590285,-396.5906528329317,-43537.37246100804,-307.2845958590285,-396.5906528329317,0,0,0,0.0714621835113319,0.8231470149663712,264.0,319.0,0.0,0.4124512195821854,2.5,29.92421134992668,0,0,3,UNRESOLVED_OR_WEAK,LOW,"weak, unresolved, or outside provisional rules; parent_stage8=ROBUST-DIAGNOSTIC-CANDIDATE",SN_RRF_FAMILY_LIKE,CAUTION-RECLASSIFY,0,0,1,1,1,0,0,1,1
UGC03205,ROBUST-DIAGNOSTIC-CANDIDATE,48,-2761.443606423026,-59.45246989683842,-146.5108603137731,-2761.443606423026,-59.45246989683842,-146.5108603137731,0,0,0,0.0562874002236838,0.7541552971674648,219.0022830931221,237.0,0.0001483734526184,0.5593770557941704,1.5,10.10281802099496,0,0,10,UNRESOLVED_OR_WEAK,LOW,"weak, unresolved, or outside provisional rules; parent_stage8=ROBUST-DIAGNOSTIC-CANDIDATE",SN_RRF_FAMILY_LIKE,CAUTION-RECLASSIFY,0,0,1,1,1,0,0,1,1
UGC03546,ROBUST-DIAGNOSTIC-CANDIDATE,30,-851.3227509331678,-9.70008626286771,-12.205374421378473,-851.3227509331678,-9.70008626286771,-12.205374421378473,0,0,0,0.28094877331902,0.610559779158646,193.5006459937537,262.0,5.266504170286921e-05,0.6712652293516725,4.5,2.3211046200667127,0,1,28,SN_RRF_FAMILY_LIKE,MEDIUM-HIGH,RRF improves over baryonic/RAR and is competitive with NFW; continuum best-n in central family range; parent_stage8=ROBUST-DIAGNOSTIC-CANDIDATE,UNRESOLVED_OR_WEAK,WEAK-MISMATCH,0,0,1,1,1,0,0,0,1
UGC03580,WEAK-OR-REGIME-DEPENDENT-SIGNAL,47,-9818.116936020662,79.4470875091225,60.34560170708818,-9818.116936020662,79.4470875091225,60.34560170708818,0,0,0,0.3222569995544311,0.8564790593136979,120.01666550941998,131.0,0.006585651508296,0.3770999514023882,3.0,4.301339040463972,0,1,4,HALO_DOMINANT_LIKE,MEDIUM,NFW-like comparator substantially outperforms representative RRF; parent_stage8=WEAK-OR-REGIME-DEPENDENT-SIGNAL,HALO_DOMINANT_LIKE,STABLE,0,0,1,0,0,1,1,1,1
UGC04278,WEAK-OR-REGIME-DEPENDENT-SIGNAL,25,-316.4932185050188,-16.17473195586521,-49.19619662224735,-316.4932185050188,-16.17473195586521,-49.19619662224735,0,0,0,0.8011807562144369,1.1443264146439338,86.3,92.8,0.0,0.2682147753195957,1.5,24.36716583676987,0,0,5,UNRESOLVED_OR_WEAK,LOW,"weak, unresolved, or outside provisional rules; parent_stage8=WEAK-OR-REGIME-DEPENDENT-SIGNAL",SN_RRF_FAMILY_LIKE,CAUTION-RECLASSIFY,0,0,1,1,1,0,0,1,1
UGC04305,WEAK-OR-REGIME-DEPENDENT-SIGNAL,22,3.920420772213653,-0.0795819705978431,-705.7111176589733,3.920420772213653,-0.0795819705978431,-705.7111176589733,0,0,0,0.120020682508059,0.0716810187553453,34.8508966886076,37.3,0.1917661798507816,1.2761931853266757,7.0,1.0157823630253802,1,1,40,UNRESOLVED_OR_WEAK,LOW,"weak, unresolved, or outside provisional rules; parent_stage8=WEAK-OR-REGIME-DEPENDENT-SIGNAL",UNRESOLVED_OR_WEAK,STABLE,0,0,0,1,1,0,0,0,1
UGC04325,ROBUST-DIAGNOSTIC-CANDIDATE,8,-310.3763932257831,-8.782030189551147,-41.81740981690343,-310.3763932257831,-8.782030189551147,-41.81740981690343,0,0,0,0.1840679473598248,0.6198072133396497,91.6,92.7,0.1723621879624622,0.3678812856352852,2.75,1.0234147531785052,1,1,15,SN_RRF_FAMILY_LIKE,MEDIUM-HIGH,RRF improves over baryonic/RAR and is competitive with NFW; continuum best-n in central family range; parent_stage8=ROBUST-DIAGNOSTIC-CANDIDATE,SN_RRF_FAMILY_LIKE,STABLE,0,0,1,1,1,0,0,1,1
UGC04483,ROBUST-DIAGNOSTIC-CANDIDATE,8,-85.27550372647562,-2.1066193061649656,-33.11935973396746,-85.27550372647562,-2.1066193061649656,-33.11935973396746,0,0,0,0.3850597239640059,0.6618382233646345,24.2,24.3,0.5293546153731834,0.3474602144662249,2.5,0.2214416199980267,1,1,40,SN_RRF_FAMILY_LIKE,MEDIUM-HIGH,RRF improves over baryonic/RAR and is competitive with NFW; continuum best-n in central family range; parent_stage8=ROBUST-DIAGNOSTIC-CANDIDATE,SN_RRF_FAMILY_LIKE,STABLE,0,0,1,1,1,0,0,1,1
UGC04499,ROBUST-DIAGNOSTIC-CANDIDATE,9,-163.45244456775183,-1.9731070715604648,-17.646371316250907,-163.45244456775183,-1.9731070715604648,-17.646371316250907,0,0,0,0.3064528249792871,0.6791445682822571,73.3,74.3,0.3223854713490127,0.3914409749687785,2.25,2.2412663025384614,0,1,19,SN_RRF_FAMILY_LIKE,MEDIUM-HIGH,RRF improves over baryonic/RAR and is competitive with NFW; continuum best-n in central family range; parent_stage8=ROBUST-DIAGNOSTIC-CANDIDATE,SN_RRF_FAMILY_LIKE,STABLE,0,0,1,1,1,0,0,1,1
UGC05005,ROBUST-DIAGNOSTIC-CANDIDATE,11,-71.63680553407883,-1.5651471802904968,-1.2740789477698673,-71.63680553407883,-1.5651471802904968,-1.2740789477698673,0,0,0,0.3566689707529199,0.814146711204287,99.4,100.0,0.1758389028199194,0.2278496127671461,2.0,0.8249803372515068,1,1,38,MIXED_COMPETITIVE,MEDIUM,continuum-family fit is competitive but comparator dominance is not clean; parent_stage8=ROBUST-DIAGNOSTIC-CANDIDATE,MIXED_COMPETITIVE,STABLE,0,0,1,0,1,0,0,1,1
UGC05253,ROBUST-DIAGNOSTIC-CANDIDATE,73,-3621.999557615877,-59.11877307662412,-230.22369891552893,-3621.999557615877,-59.11877307662412,-230.22369891552893,0,0,0,0.2210628874360587,0.5638834382627794,244.0,248.0,0.0012150963030845,0.5755946822090834,2.0,131.57298328085685,0,0,2,UNRESOLVED_OR_WEAK,LOW,"weak, unresolved, or outside provisional rules; parent_stage8=ROBUST-DIAGNOSTIC-CANDIDATE",SN_RRF_FAMILY_LIKE,CAUTION-RECLASSIFY,0,0,1,1,1,0,0,1,1
UGC05716,BARYONIC-ONLY-IMPROVEMENT-NFW-DOMINANT,12,-14640.146779270184,33.6170619781969,-322.16218451465176,-14640.146779270184,33.6170619781969,-322.16218451465176,1,0,1,0.3284737213881026,0.762686372163753,73.0,74.7,0.5582940073721909,0.2012508350534809,1.5,48.17572643268608,0,0,6,NUISANCE_SENSITIVE,MEDIUM,nuisance-sensitive parent class or nuisance boundary; parent_stage8=BARYONIC-ONLY-IMPROVEMENT-NFW-DOMINANT,NUISANCE_SENSITIVE,STABLE,0,1,1,1,0,1,0,1,1
UGC05721,ROBUST-DIAGNOSTIC-CANDIDATE,23,-879.5362869995663,-12.256384829102544,-49.52853421853203,-879.5362869995663,-12.256384829102544,-49.52853421853203,0,0,0,0.180535928341847,0.8558687709417734,78.4501434033106,82.6,0.251008184583506,0.1633083269354976,2.25,3.175916409614484,0,1,15,SN_RRF_FAMILY_LIKE,MEDIUM-HIGH,RRF improves over baryonic/RAR and is competitive with NFW; continuum best-n in central family range; parent_stage8=ROBUST-DIAGNOSTIC-CANDIDATE,SN_RRF_FAMILY_LIKE,STABLE,0,0,1,1,1,0,0,1,1
UGC05750,ROBUST-DIAGNOSTIC-CANDIDATE,11,-17.869369454226536,-5.190363675903242,-6.280489638381082,-17.869369454226536,-5.190363675903242,-6.280489638381082,0,0,0,0.2287756666337537,0.7228335007477767,77.6,78.9,0.1792511779575575,0.3468188204113083,2.75,0.1389215726000259,1,1,37,MIXED_COMPETITIVE,MEDIUM,continuum-family fit is competitive but comparator dominance is not clean; parent_stage8=ROBUST-DIAGNOSTIC-CANDIDATE,MIXED_COMPETITIVE,STABLE,0,0,1,0,1,0,0,1,1
UGC05764,NUISANCE-SENSITIVE-DIAGNOSTIC-SIGNAL,10,-16004.99834303846,-16.948960254049098,-437.2637519004608,-16004.99834303846,-16.948960254049098,-437.2637519004608,1,0,1,0.2552451652903577,0.9388999067554332,50.0,55.8,0.693184130007422,0.2141353999999999,2.25,6.4527116054055575,0,1,10,NUISANCE_SENSITIVE,MEDIUM,nuisance-sensitive parent class or nuisance boundary; parent_stage8=NUISANCE-SENSITIVE-DIAGNOSTIC-SIGNAL,NUISANCE_SENSITIVE,STABLE,0,1,1,1,1,0,0,1,1
UGC05829,NUISANCE-SENSITIVE-DIAGNOSTIC-SIGNAL,11,-90.16858634821816,4.266322150528563,-17.62947913686187,-90.16858634821816,4.266322150528563,-17.62947913686187,1,0,1,0.4630453637223821,0.5275465596957494,65.6,68.6,0.3969357625823655,0.3607083999479477,1.25,5.881256882883455,0,1,17,NUISANCE_SENSITIVE,MEDIUM,nuisance-sensitive parent class or nuisance boundary; parent_stage8=NUISANCE-SENSITIVE-DIAGNOSTIC-SIGNAL,NUISANCE_SENSITIVE,STABLE,0,1,1,1,1,0,0,1,1
UGC05918,NUISANCE-SENSITIVE-DIAGNOSTIC-SIGNAL,8,-82.92390307025063,0.559005758487265,-2.960520284676573,-82.92390307025063,0.559005758487265,-2.960520284676573,1,0,1,0.2344188649348866,0.5343026953925514,42.6,44.5,0.2851119649642405,0.2728032907932729,1.75,1.4797039869175332,1,1,41,NUISANCE_SENSITIVE,MEDIUM,nuisance-sensitive parent class or nuisance boundary; parent_stage8=NUISANCE-SENSITIVE-DIAGNOSTIC-SIGNAL,NUISANCE_SENSITIVE,STABLE,0,1,1,0,1,0,0,1,1
UGC05986,ROBUST-DIAGNOSTIC-CANDIDATE,15,-627.5112775828719,-57.65425794159695,-71.75087982886724,-627.5112775828719,-57.65425794159695,-71.75087982886724,0,0,0,0.3433739315604619,0.7958722481526723,110.51018052650171,116.0,0.1037790247211096,0.2709372118730809,2.5,6.732256335290602,0,1,7,SN_RRF_FAMILY_LIKE,MEDIUM-HIGH,RRF improves over baryonic/RAR and is competitive with NFW; continuum best-n in central family range; parent_stage8=ROBUST-DIAGNOSTIC-CANDIDATE,SN_RRF_FAMILY_LIKE,STABLE,0,0,1,1,1,0,0,1,1
UGC06399,ROBUST-DIAGNOSTIC-CANDIDATE,9,-82.82683293280002,-2.6464074598842764,2.092076589953402,-82.82683293280002,-2.6464074598842764,2.092076589953402,0,0,0,0.500131445787263,0.6010405296028228,85.6,87.6,0.1233202339522139,0.3340797367674034,2.25,1.9924560909515885,1,1,21,MIXED_COMPETITIVE,MEDIUM,continuum-family fit is competitive but comparator dominance is not clean; parent_stage8=ROBUST-DIAGNOSTIC-CANDIDATE,MIXED_COMPETITIVE,STABLE,0,0,1,0,1,0,0,1,1
UGC06446,NUISANCE-SENSITIVE-DIAGNOSTIC-SIGNAL,17,-658.1697852374643,6.5200736949945775,-0.7544923346963479,-658.1697852374643,6.5200736949945775,-0.7544923346963479,1,0,1,0.2441147851955216,0.6332240763138611,83.2,84.9,0.3762498073894136,0.2275787172938239,1.5,9.764022153917416,0,1,12,NUISANCE_SENSITIVE,MEDIUM,nuisance-sensitive parent class or nuisance boundary; parent_stage8=NUISANCE-SENSITIVE-DIAGNOSTIC-SIGNAL,NUISANCE_SENSITIVE,STABLE,0,1,1,0,1,0,0,1,1
UGC06614,ROBUST-DIAGNOSTIC-CANDIDATE,13,-122.0049635777486,0.4199695612133887,-2.254566035599842,-122.0049635777486,0.4199695612133887,-2.254566035599842,0,0,0,0.3731204778565899,0.8065581673664792,203.00246303924493,205.0,0.0,0.3854119619024508,2.75,0.3928877428686919,1,1,35,MIXED_COMPETITIVE,MEDIUM,continuum-family fit is competitive but comparator dominance is not clean; parent_stage8=ROBUST-DIAGNOSTIC-CANDIDATE,MIXED_COMPETITIVE,STABLE,0,0,1,0,1,0,0,1,1
UGC06667,NUISANCE-SENSITIVE-DIAGNOSTIC-SIGNAL,9,-1310.1361936287883,-0.9663932012934318,-22.45628542688947,-1310.1361936287883,-0.9663932012934318,-22.45628542688947,1,0,1,0.2856769324566942,0.7602366500634608,85.0,85.7,0.4956522561010189,0.1622567335640138,2.0,8.120467281512166,0,1,11,NUISANCE_SENSITIVE,MEDIUM,nuisance-sensitive parent class or nuisance boundary; parent_stage8=NUISANCE-SENSITIVE-DIAGNOSTIC-SIGNAL,NUISANCE_SENSITIVE,STABLE,0,1,1,1,1,0,0,1,1
UGC06786,BARYONIC-ONLY-IMPROVEMENT-NFW-DOMINANT,45,-10500.15884119346,10.205200700960669,-535.084049736668,-10500.15884119346,10.205200700960669,-535.084049736668,1,0,1,0.1090890264302983,0.9146739267092616,226.0,229.0,0.0033743636140993,0.3260387246456261,1.25,194.2213100700743,0,0,2,NUISANCE_SENSITIVE,MEDIUM,nuisance-sensitive parent class or nuisance boundary; parent_stage8=BARYONIC-ONLY-IMPROVEMENT-NFW-DOMINANT,NUISANCE_SENSITIVE,STABLE,0,1,1,1,0,1,0,1,1
UGC06787,WEAK-OR-REGIME-DEPENDENT-SIGNAL,71,-17043.58931239726,226.57908683256187,-235.43148766298168,-17043.58931239726,226.57908683256187,-235.43148766298168,1,0,1,0.1151497175581048,0.8156569490758488,246.5005070988699,276.0,0.0019108667577432,0.327921644929027,2.25,24.9032838228095,0,0,4,NUISANCE_SENSITIVE,MEDIUM,nuisance-sensitive parent class or nuisance boundary; parent_stage8=WEAK-OR-REGIME-DEPENDENT-SIGNAL,NUISANCE_SENSITIVE,STABLE,0,1,1,1,0,1,0,1,1
UGC06818,ROBUST-DIAGNOSTIC-CANDIDATE,8,-73.04525816607098,-6.575694363442739,-11.186328735929123,-73.04525816607098,-6.575694363442739,-11.186328735929123,0,0,0,0.6799239098821815,1.2152157172832838,71.2,74.4,0.0802031060064331,0.3452807805201363,5.75,2.041518071058132,0,1,36,MIXED_COMPETITIVE,MEDIUM,continuum-family fit is competitive but comparator dominance is not clean; parent_stage8=ROBUST-DIAGNOSTIC-CANDIDATE,UNRESOLVED_OR_WEAK,WEAK-MISMATCH,0,0,1,1,1,0,0,0,1
UGC06917,ROBUST-DIAGNOSTIC-CANDIDATE,11,-87.44241796571583,-3.430081195937669,-4.294533041843195,-87.44241796571583,-3.430081195937669,-4.294533041843195,0,0,0,0.334071427638817,0.5847378632107327,110.0,111.0,0.095637589728028,0.3929983471074379,2.25,2.576023409947763,0,1,16,MIXED_COMPETITIVE,MEDIUM,continuum-family fit is competitive but comparator dominance is not clean; parent_stage8=ROBUST-DIAGNOSTIC-CANDIDATE,MIXED_COMPETITIVE,STABLE,0,0,1,0,1,0,0,1,1
UGC06930,ROBUST-DIAGNOSTIC-CANDIDATE,10,-29.44938414440624,-0.9404711631971504,-12.62844532165084,-29.44938414440624,-0.9404711631971504,-12.62844532165084,0,0,0,0.1553195714504805,0.753102994308296,108.0,109.0,0.1871280919864963,0.3932738768861455,2.25,0.5649566526787204,1,1,41,SN_RRF_FAMILY_LIKE,MEDIUM-HIGH,RRF improves over baryonic/RAR and is competitive with NFW; continuum best-n in central family range; parent_stage8=ROBUST-DIAGNOSTIC-CANDIDATE,SN_RRF_FAMILY_LIKE,STABLE,0,0,1,1,1,0,0,1,1
UGC06973,CORE-PATHOLOGY-ARCHIVE,9,-457.2822620636786,3.800836258969186,-96.9344614522685,-457.2822620636786,3.800836258969186,-96.9344614522685,1,0,1,0.4013152422413812,0.7326323167837412,178.0,180.0,0.0170999288961383,1.0869536359045575,12.0,26.01745715595064,0,0,23,PATHOLOGY_ARCHIVE,HIGH,core/pathology flag or extreme scale/amplitude; parent_stage8=CORE-PATHOLOGY-ARCHIVE,PATHOLOGY_ARCHIVE,STABLE,1,1,1,1,1,0,0,0,1
UGC06983,NUISANCE-SENSITIVE-DIAGNOSTIC-SIGNAL,17,-337.2630328403972,-3.494502687533606,-9.61136555823373,-337.2630328403972,-3.494502687533606,-9.61136555823373,1,0,1,0.1361053060602256,0.8960652934593895,108.0,113.0,0.2357561581700059,0.3051034722222222,2.5,0.678945282290222,1,1,35,NUISANCE_SENSITIVE,MEDIUM,nuisance-sensitive parent class or nuisance boundary; parent_stage8=NUISANCE-SENSITIVE-DIAGNOSTIC-SIGNAL,NUISANCE_SENSITIVE,STABLE,0,1,1,0,1,0,0,1,1
UGC07089,ROBUST-DIAGNOSTIC-CANDIDATE,12,-24.572465335701207,-0.8539545153047783,3.4290941074285755,-24.572465335701207,-0.8539545153047783,3.4290941074285755,0,0,0,0.8160624109786319,0.8469794083617365,77.6,79.1,0.1332505721817238,0.4705017137846743,1.5,4.561683892552342,0,1,18,MIXED_COMPETITIVE,MEDIUM,continuum-family fit is competitive but comparator dominance is not clean; parent_stage8=ROBUST-DIAGNOSTIC-CANDIDATE,MIXED_COMPETITIVE,STABLE,0,0,1,0,1,0,0,1,1
UGC07125,ROBUST-DIAGNOSTIC-CANDIDATE,13,-113.82023442571584,-6.462071012032698,-786.7842958855126,-113.82023442571584,-6.462071012032698,-786.7842958855126,0,0,0,0.2903660793291374,0.5223022782367821,65.25017241356531,65.6,0.3378378378378379,0.5372531493792843,2.25,1.5649051755046033,1,1,22,SN_RRF_FAMILY_LIKE,MEDIUM-HIGH,RRF improves over baryonic/RAR and is competitive with NFW; continuum best-n in central family range; parent_stage8=ROBUST-DIAGNOSTIC-CANDIDATE,SN_RRF_FAMILY_LIKE,STABLE,0,0,1,1,1,0,0,1,1
UGC07151,ROBUST-DIAGNOSTIC-CANDIDATE,11,-35.3553668592738,-12.015611485938976,-26.71204162592254,-35.3553668592738,-12.015611485938976,-26.71204162592254,0,0,0,0.2395705460004976,0.533234364088133,74.0,76.2,0.1388457210105054,0.5449385865595324,2.75,0.747545300708115,1,1,23,SN_RRF_FAMILY_LIKE,MEDIUM-HIGH,RRF improves over baryonic/RAR and is competitive with NFW; continuum best-n in central family range; parent_stage8=ROBUST-DIAGNOSTIC-CANDIDATE,SN_RRF_FAMILY_LIKE,STABLE,0,0,1,1,1,0,0,1,1
UGC07323,ROBUST-DIAGNOSTIC-CANDIDATE,10,-14.191938550346354,-2.264071224208504,2.382238574405215,-14.191938550346354,-2.264071224208504,2.382238574405215,0,0,0,0.771145939083473,0.6276773727215244,82.8,85.6,0.0459077926066851,0.6607498570561741,1.5,4.793005232004759,0,1,16,MIXED_COMPETITIVE,MEDIUM,continuum-family fit is competitive but comparator dominance is not clean; parent_stage8=ROBUST-DIAGNOSTIC-CANDIDATE,MIXED_COMPETITIVE,STABLE,0,0,1,0,1,0,0,1,1
UGC07399,WEAK-OR-REGIME-DEPENDENT-SIGNAL,10,-1297.7694370039244,0.9256765697956428,-41.89801969873504,-1297.7694370039244,0.9256765697956428,-41.89801969873504,1,0,1,0.291353286061929,0.6707760531594743,103.0,106.0,0.2621766922791814,0.1524088038457913,1.75,18.76652881520511,0,0,7,NUISANCE_SENSITIVE,MEDIUM,nuisance-sensitive parent class or nuisance boundary; parent_stage8=WEAK-OR-REGIME-DEPENDENT-SIGNAL,NUISANCE_SENSITIVE,STABLE,0,1,1,1,1,0,0,1,1
UGC07524,WEAK-OR-REGIME-DEPENDENT-SIGNAL,31,-607.5972527197811,-10.798934303496576,-95.51540960653432,-607.5972527197811,-10.798934303496576,-95.51540960653432,0,0,0,0.3135420143107699,0.4987109485013919,79.9507661001444,83.8,0.254429464385582,0.3926402956763204,1.75,19.51271460538624,0,0,6,UNRESOLVED_OR_WEAK,LOW,"weak, unresolved, or outside provisional rules; parent_stage8=WEAK-OR-REGIME-DEPENDENT-SIGNAL",SN_RRF_FAMILY_LIKE,CAUTION-RECLASSIFY,0,0,1,1,1,0,0,1,1
UGC07577,CORE-PATHOLOGY-ARCHIVE,9,2.4534442498623923,0.0850285967850705,-49.83262136162945,2.4534442498623923,0.0850285967850705,-49.83262136162945,1,1,0,15.686399215167883,3955.5099046640366,15.9,17.8,0.1989044879820171,0.927193149005182,4.25,0.0472729295575087,1,1,41,PATHOLOGY_ARCHIVE,HIGH,core/pathology flag or extreme scale/amplitude; parent_stage8=CORE-PATHOLOGY-ARCHIVE,PATHOLOGY_ARCHIVE,STABLE,1,0,0,1,1,0,0,0,0
UGC07603,ROBUST-DIAGNOSTIC-CANDIDATE,12,-473.43579155388215,-13.190582151867591,-28.8450603715502,-473.43579155388215,-13.190582151867591,-28.8450603715502,0,0,0,0.3473577448057511,0.8261887747208981,63.0,64.0,0.2690041200877587,0.1943062988158226,2.5,1.955611579583364,1,1,17,SN_RRF_FAMILY_LIKE,MEDIUM-HIGH,RRF improves over baryonic/RAR and is competitive with NFW; continuum best-n in central family range; parent_stage8=ROBUST-DIAGNOSTIC-CANDIDATE,SN_RRF_FAMILY_LIKE,STABLE,0,0,1,1,1,0,0,1,1
UGC07608,ROBUST-DIAGNOSTIC-CANDIDATE,8,-116.46484289750109,-1.619538932660863,1.2906892517811466,-116.46484289750109,-1.619538932660863,1.2906892517811466,0,0,0,0.4398733892228451,0.823054399049418,66.0,69.3,0.4120872740514944,0.1654315197428834,2.25,0.7488889349483312,1,1,39,MIXED_COMPETITIVE,MEDIUM,continuum-family fit is competitive but comparator dominance is not clean; parent_stage8=ROBUST-DIAGNOSTIC-CANDIDATE,MIXED_COMPETITIVE,STABLE,0,0,1,0,1,0,0,1,1
UGC08286,NUISANCE-SENSITIVE-DIAGNOSTIC-SIGNAL,17,-2528.8033247764133,-9.853810163075751,-20.08427041301401,-2528.8033247764133,-9.853810163075751,-20.08427041301401,1,0,1,0.1535164244385278,0.8784068199465662,83.5,84.3,0.1844248372604478,0.2105602065330416,2.25,12.889015183901527,0,0,6,NUISANCE_SENSITIVE,MEDIUM,nuisance-sensitive parent class or nuisance boundary; parent_stage8=NUISANCE-SENSITIVE-DIAGNOSTIC-SIGNAL,NUISANCE_SENSITIVE,STABLE,0,1,1,1,1,0,0,1,1
UGC08490,WEAK-OR-REGIME-DEPENDENT-SIGNAL,30,-1843.5320411239727,2.544795383241752,2.629869962829005,-1843.5320411239727,2.544795383241752,2.629869962829005,0,0,0,0.2523586956216306,0.7743851096862977,77.75014469439913,80.1,0.3698138427351224,0.1714426678863903,1.5,14.329126140805233,0,0,8,UNRESOLVED_OR_WEAK,LOW,"weak, unresolved, or outside provisional rules; parent_stage8=WEAK-OR-REGIME-DEPENDENT-SIGNAL",MIXED_COMPETITIVE,WEAK-MISMATCH,0,0,1,0,1,0,0,1,1
UGC08550,NUISANCE-SENSITIVE-DIAGNOSTIC-SIGNAL,11,-886.6151613548234,-1.8866933804335435,-8.073950741358253,-886.6151613548234,-1.8866933804335435,-8.073950741358253,1,0,1,0.4754779836786927,0.7869391832887055,57.5,57.8,0.2321282205554838,0.2179274102079395,1.5,12.411122657117437,0,0,10,NUISANCE_SENSITIVE,MEDIUM,nuisance-sensitive parent class or nuisance boundary; parent_stage8=NUISANCE-SENSITIVE-DIAGNOSTIC-SIGNAL,NUISANCE_SENSITIVE,STABLE,0,1,1,0,1,0,0,1,1
UGC08699,BARYONIC-ONLY-IMPROVEMENT-NFW-DOMINANT,41,-545.5594299604716,30.238675009824885,23.639526499154293,-545.5594299604716,30.238675009824885,23.639526499154293,0,0,0,0.3201496287129105,0.5618551305245786,182.0,202.0,0.0166714132798353,0.5148080304311073,1.0,71.86931416660545,0,0,3,HALO_DOMINANT_LIKE,MEDIUM,NFW-like comparator substantially outperforms representative RRF; parent_stage8=BARYONIC-ONLY-IMPROVEMENT-NFW-DOMINANT,HALO_DOMINANT_LIKE,STABLE,0,0,1,0,0,1,1,1,1
UGC08837,ROBUST-DIAGNOSTIC-CANDIDATE,8,-32.3687575398337,-19.55743624967269,-52.94368216340548,-32.3687575398337,-19.55743624967269,-52.94368216340548,0,0,0,0.8742632018176828,1.107229068460373,46.6,48.0,0.2465833619672545,0.5195778610768297,2.75,0.3375274476570009,1,1,34,SN_RRF_FAMILY_LIKE,MEDIUM-HIGH,RRF improves over baryonic/RAR and is competitive with NFW; continuum best-n in central family range; parent_stage8=ROBUST-DIAGNOSTIC-CANDIDATE,SN_RRF_FAMILY_LIKE,STABLE,0,0,1,1,1,0,0,1,1
UGC09037,ROBUST-DIAGNOSTIC-CANDIDATE,22,-488.6692821811643,1.2638404059653432,-8.591046697073402,-488.6692821811643,1.2638404059653432,-8.591046697073402,0,0,0,0.1949587950478067,0.7387297769096364,153.00326793895613,160.0,0.1505548505957789,0.6697970183682188,4.25,2.414126486033595,0,1,21,MIXED_COMPETITIVE,MEDIUM,continuum-family fit is competitive but comparator dominance is not clean; parent_stage8=ROBUST-DIAGNOSTIC-CANDIDATE,MIXED_COMPETITIVE,STABLE,0,0,1,0,1,0,0,0,1
UGC09133,ROBUST-DIAGNOSTIC-CANDIDATE,68,-26258.178864927584,-87.87276021633716,-1674.2335343880404,-26258.178864927584,-87.87276021633716,-1674.2335343880404,0,0,0,0.0623068613619077,0.786587774810401,228.0,289.0,0.0093244541804845,0.365938415666359,3.5,0.906251631605187,1,1,6,SN_RRF_FAMILY_LIKE,MEDIUM-HIGH,RRF improves over baryonic/RAR and is competitive with NFW; continuum best-n in central family range; parent_stage8=ROBUST-DIAGNOSTIC-CANDIDATE,SN_RRF_FAMILY_LIKE,STABLE,0,0,1,1,1,0,0,1,1
UGC11455,ROBUST-DIAGNOSTIC-CANDIDATE,36,-857.9854028204718,-74.9569521270415,-64.89661683613424,-857.9854028204718,-74.9569521270415,-64.89661683613424,0,0,0,0.165639968436716,0.7055079565871091,272.0,291.0,0.0049736489617406,0.8126198759191177,2.5,8.02073797761527,0,1,7,SN_RRF_FAMILY_LIKE,MEDIUM-HIGH,RRF improves over baryonic/RAR and is competitive with NFW; continuum best-n in central family range; parent_stage8=ROBUST-DIAGNOSTIC-CANDIDATE,SN_RRF_FAMILY_LIKE,STABLE,0,0,1,1,1,0,0,1,1
UGC11557,ROBUST-DIAGNOSTIC-CANDIDATE,12,-14.157521263908311,-8.48866187910269,-7.927493563339386,-14.157521263908311,-8.48866187910269,-7.927493563339386,0,0,0,0.3135081201278987,0.8169710538255515,81.6,85.0,0.0151615207927254,1.3301757286860825,12.0,0.9964993736374126,1,1,38,UNRESOLVED_OR_WEAK,LOW,"weak, unresolved, or outside provisional rules; parent_stage8=ROBUST-DIAGNOSTIC-CANDIDATE",PATHOLOGY_ARCHIVE,CAUTION-RECLASSIFY,1,0,1,0,1,0,0,0,1
