galaxy,zone,s,residual_norm_v2_proxy,vobs_norm,snrrf_kernel_proxy_norm
NGC4013,RESPONSE_FAMILY_DOMINANT_ZONE,0.26923,-0.40797005577282786,1.095505617977528,0.29633882354407487
NGC4013,RESPONSE_FAMILY_DOMINANT_ZONE,0.29359,-0.35354110483714235,1.095505617977528,0.30877833189631526
NGC4013,RESPONSE_FAMILY_DOMINANT_ZONE,0.31795,-0.28357913789265815,1.0791034262270844,0.3204067172460477
NGC4013,RESPONSE_FAMILY_DOMINANT_ZONE,0.34231,-0.18822957168284732,1.055355309363296,0.3313155435814172
NGC4013,RESPONSE_FAMILY_DOMINANT_ZONE,0.36667,-0.08613742682156697,1.0449438202247192,0.34158150218953187
NGC4013,RESPONSE_FAMILY_DOMINANT_ZONE,0.39103,0.01580118602634578,1.0449438202247192,0.3512695478926013
NGC4013,RESPONSE_FAMILY_DOMINANT_ZONE,0.41538,0.09588354857520634,1.0440535008025682,0.3604315686956691
NGC4013,RESPONSE_FAMILY_DOMINANT_ZONE,0.43974,0.13873120354822804,1.0326509871589085,0.36912298802591464
NGC4013,RESPONSE_FAMILY_DOMINANT_ZONE,0.4641,0.10174603812621852,0.9850908794562351,0.3773815805926
NGC4013,RESPONSE_FAMILY_DOMINANT_ZONE,0.48846,0.016792449391339455,0.9143888876404495,0.3852437785216412
NGC4013,RESPONSE_FAMILY_DOMINANT_ZONE,0.51282,0.06242736912186775,0.9137363328448136,0.3927416499554334
NGC4013,RESPONSE_FAMILY_DOMINANT_ZONE,0.53718,0.1261786794729594,0.9252939408057002,0.3999035765920826
NGC4013,RESPONSE_FAMILY_DOMINANT_ZONE,0.56154,0.17800280981507066,0.9325842696629213,0.40675480270368825
NGC4013,RESPONSE_FAMILY_DOMINANT_ZONE,0.5859,0.2123597960861319,0.9325842696629213,0.41331788423514454
NGC4013,RESPONSE_FAMILY_DOMINANT_ZONE,0.61026,0.24266295078220504,0.9325842696629213,0.4196130593326845
NGC4013,RESPONSE_FAMILY_DOMINANT_ZONE,0.63462,0.27867499432583004,0.937232202247191,0.42565855644909245
NGC4013,RESPONSE_FAMILY_DOMINANT_ZONE,0.65897,0.337254276699675,0.9548847415730337,0.431468512138967
NGC4013,RESPONSE_FAMILY_DOMINANT_ZONE,0.68333,0.38824787816506123,0.9695494487868426,0.437062636305551
NGC4013,RESPONSE_FAMILY_DOMINANT_ZONE,0.70769,0.4006005653567674,0.9655321060564538,0.44245208975229966
NGC4013,RESPONSE_FAMILY_DOMINANT_ZONE,0.73205,0.4030462452496323,0.9574102711284806,0.4476492738341311
NGC4013,RESPONSE_FAMILY_DOMINANT_ZONE,0.75641,0.42896442861899964,0.9625405152487961,0.45266553261042464
NGC4013,RESPONSE_FAMILY_DOMINANT_ZONE,0.78077,0.45754001399454974,0.9704789542536116,0.45751126913950996
NGC4013,RESPONSE_FAMILY_DOMINANT_ZONE,0.80513,0.4961672613649634,0.9839176300457761,0.4621960461422313
NGC4013,RESPONSE_FAMILY_DOMINANT_ZONE,0.82949,0.5358249597129024,0.9971506404494382,0.46672867350803854
NGC4013,RESPONSE_FAMILY_DOMINANT_ZONE,0.85385,0.5740619884736228,1.0094103321934538,0.47111728466857156
NGC4013,RESPONSE_FAMILY_DOMINANT_ZONE,0.87821,0.5907973547740282,1.0112359550561798,0.4753694035064952
NGC4013,RESPONSE_FAMILY_DOMINANT_ZONE,0.90256,0.6035306289241258,1.0112359550561798,0.4794903364885304
NGC4013,RESPONSE_FAMILY_DOMINANT_ZONE,0.92692,0.6153048867841238,1.0112359550561798,0.48348994057316974
NGC4013,RESPONSE_FAMILY_DOMINANT_ZONE,0.95128,0.6067348470739946,1.0015370675544457,0.4873725188548468
NGC4013,RESPONSE_FAMILY_DOMINANT_ZONE,0.97564,0.5725254649674534,0.9793066966292133,0.49114368076212944
NGC4013,RESPONSE_FAMILY_DOMINANT_ZONE,1.0,0.5371668918065902,0.9550561797752809,0.4948086598405215
NGC4088,MIXED_THREE_WAY_COMPETITIVE_ZONE,0.05,-0.39649411442837107,0.4964912280701755,1.0166515856419332e-05
NGC4088,MIXED_THREE_WAY_COMPETITIVE_ZONE,0.07436,-0.39649411442837107,0.4964912280701755,4.9731343246154084e-05
NGC4088,MIXED_THREE_WAY_COMPETITIVE_ZONE,0.09872,-0.4142933907718614,0.5610972759170654,0.0001544691416500312
NGC4088,MIXED_THREE_WAY_COMPETITIVE_ZONE,0.12308,-0.4387700901547485,0.6499403716108453,0.0003731328798645321
NGC4088,MIXED_THREE_WAY_COMPETITIVE_ZONE,0.14744,-0.46324678953763554,0.7387834673046252,0.0007680341130325781
NGC4088,MIXED_THREE_WAY_COMPETITIVE_ZONE,0.17179,-0.5464063306516422,0.8119287463870404,0.0014144656800287726
NGC4088,MIXED_THREE_WAY_COMPETITIVE_ZONE,0.19615,-0.7324791790464302,0.8576522551589701,0.002401417577713611
NGC4088,MIXED_THREE_WAY_COMPETITIVE_ZONE,0.22051,-0.9185520274412184,0.9033757639309,0.0038293302313997303
NGC4088,MIXED_THREE_WAY_COMPETITIVE_ZONE,0.24487,-1.100162711239615,0.948500131746992,0.005809951668902633
NGC4088,MIXED_THREE_WAY_COMPETITIVE_ZONE,0.26923,-1.1683595868197936,0.9783962720978692,0.00846462495660171
NGC4088,MIXED_THREE_WAY_COMPETITIVE_ZONE,0.29359,-1.2365564623999723,1.0082924124487465,0.011922258476648753
NGC4088,MIXED_THREE_WAY_COMPETITIVE_ZONE,0.31795,-1.3047533379801508,1.0381885527996235,0.016316702128242766
NGC4088,MIXED_THREE_WAY_COMPETITIVE_ZONE,0.34231,-1.2455979760848568,1.050542637628554,0.02178348747061278
NGC4088,MIXED_THREE_WAY_COMPETITIVE_ZONE,0.36667,-1.1350554349690263,1.0558184271022384,0.028455930281658198
NGC4088,MIXED_THREE_WAY_COMPETITIVE_ZONE,0.39103,-1.024512893853196,1.0610942165759225,0.03646064826517737
NGC4088,MIXED_THREE_WAY_COMPETITIVE_ZONE,0.41538,-0.9385114669871126,1.0622987896407687,0.04590842154404596
NGC4088,MIXED_THREE_WAY_COMPETITIVE_ZONE,0.43974,-0.8913080748854689,1.0570531475355054,0.05690508308191974
NGC4088,MIXED_THREE_WAY_COMPETITIVE_ZONE,0.4641,-0.8441046827838252,1.0518075054302423,0.06952306849113066
NGC4088,MIXED_THREE_WAY_COMPETITIVE_ZONE,0.48846,-0.7976809832965708,1.0464075751393989,0.08381137345721688
NGC4088,MIXED_THREE_WAY_COMPETITIVE_ZONE,0.51282,-0.7689207010109586,1.0375123487012103,0.09978774254952438
NGC4088,MIXED_THREE_WAY_COMPETITIVE_ZONE,0.53718,-0.7401604187253465,1.0286171222630218,0.11743548412747455
NGC4088,MIXED_THREE_WAY_COMPETITIVE_ZONE,0.56154,-0.7114001364397343,1.0197218958248335,0.13670166850986468
NGC4088,MIXED_THREE_WAY_COMPETITIVE_ZONE,0.5859,-0.6489168073386506,1.0135826365914788,0.15749696059579843
NGC4088,MIXED_THREE_WAY_COMPETITIVE_ZONE,0.61026,-0.5754988444027072,1.0083369944862155,0.1796972168978461
NGC4088,MIXED_THREE_WAY_COMPETITIVE_ZONE,0.63462,-0.5020808814667641,1.0030913523809524,0.20314682868935902
NGC4088,MIXED_THREE_WAY_COMPETITIVE_ZONE,0.65897,-0.4388469370711109,0.9978354950594878,0.22765338037822724
NGC4088,MIXED_THREE_WAY_COMPETITIVE_ZONE,0.68333,-0.39017815866298516,0.9925597055858035,0.25303453153433025
NGC4088,MIXED_THREE_WAY_COMPETITIVE_ZONE,0.70769,-0.3415093802548595,0.9872839161121193,0.2790645008826763
NGC4088,MIXED_THREE_WAY_COMPETITIVE_ZONE,0.73205,-0.2942550186023877,0.9820081266384352,0.3055213172521804
NGC4088,MIXED_THREE_WAY_COMPETITIVE_ZONE,0.75641,-0.2622423487544344,0.9767323371647509,0.33218415559447373
NGC4088,MIXED_THREE_WAY_COMPETITIVE_ZONE,0.78077,-0.23022967890648133,0.9714565476910667,0.3588399463080062
NGC4088,MIXED_THREE_WAY_COMPETITIVE_ZONE,0.80513,-0.1982170090585281,0.9661807582173826,0.3852890498827084
NGC4088,MIXED_THREE_WAY_COMPETITIVE_ZONE,0.82949,-0.14961172779992116,0.9724098321071496,0.411349762654734
NGC4088,MIXED_THREE_WAY_COMPETITIVE_ZONE,0.85385,-0.09575420895156067,0.9822806640256555,0.4368615418573833
NGC4088,MIXED_THREE_WAY_COMPETITIVE_ZONE,0.87821,-0.04189669010320021,0.9921514959441615,0.4616869517036817
NGC4088,MIXED_THREE_WAY_COMPETITIVE_ZONE,0.90256,0.008392129490738748,1.0008531802232854,0.48570273982289114
NGC4088,MIXED_THREE_WAY_COMPETITIVE_ZONE,0.92692,0.0449042506695741,1.0050258500797449,0.5088386984150604
NGC4088,MIXED_THREE_WAY_COMPETITIVE_ZONE,0.95128,0.08141637184840961,1.0091985199362041,0.531017347383895
NGC4088,MIXED_THREE_WAY_COMPETITIVE_ZONE,0.97564,0.11792849302724495,1.0133711897926636,0.5521920653914332
NGC4088,MIXED_THREE_WAY_COMPETITIVE_ZONE,1.0,0.1544406142060805,1.0175438596491229,0.572334949574192
NGC4100,HALO_COMPARATOR_DOMINANT_ZONE,0.05,-0.06185676186685254,0.7570940247582261,0.0011207341748139153
NGC4100,HALO_COMPARATOR_DOMINANT_ZONE,0.07436,-0.06185676186685254,0.7570940247582261,0.0036710790721583984
NGC4100,HALO_COMPARATOR_DOMINANT_ZONE,0.09872,-0.06185676186685254,0.7570940247582261,0.00852146440908188
NGC4100,HALO_COMPARATOR_DOMINANT_ZONE,0.12308,-0.018144346933875732,0.7950651426713451,0.016301430476830348
NGC4100,HALO_COMPARATOR_DOMINANT_ZONE,0.14744,0.10854425852926958,0.9051141524015454,0.027496013879683964
NGC4100,HALO_COMPARATOR_DOMINANT_ZONE,0.17179,0.16464762226286783,0.9932058924790146,0.04238487324801309
NGC4100,HALO_COMPARATOR_DOMINANT_ZONE,0.19615,0.17502791500266618,1.0695130511451894,0.06102804076640863
NGC4100,HALO_COMPARATOR_DOMINANT_ZONE,0.22051,0.08345563295939831,1.1258024871566137,0.08321440720299438
NGC4100,HALO_COMPARATOR_DOMINANT_ZONE,0.24487,-0.017241968304109803,1.1675922150460114,0.10850191886863648
NGC4100,HALO_COMPARATOR_DOMINANT_ZONE,0.26923,-0.12274845086449107,1.1992449064598654,0.13626074256434217
NGC4100,HALO_COMPARATOR_DOMINANT_ZONE,0.29359,-0.19035047655524617,1.2153276024631297,0.16574391697178945
NGC4100,HALO_COMPARATOR_DOMINANT_ZONE,0.31795,-0.18423277731117502,1.2258290796359474,0.1961661138896143
NGC4100,HALO_COMPARATOR_DOMINANT_ZONE,0.34231,-0.09251316176335925,1.2298497536367636,0.22677607936565827
NGC4100,HALO_COMPARATOR_DOMINANT_ZONE,0.36667,-0.03394804347972711,1.223092515421193,0.2569120772026469
NGC4100,HALO_COMPARATOR_DOMINANT_ZONE,0.39103,0.03281578680294743,1.2163701823452777,0.28603547935530077
NGC4100,HALO_COMPARATOR_DOMINANT_ZONE,0.41538,0.12484636358666196,1.2123968295887895,0.3137321303147425
NGC4100,HALO_COMPARATOR_DOMINANT_ZONE,0.43974,0.21785207694902992,1.2113504396131616,0.3397528242419088
NGC4100,HALO_COMPARATOR_DOMINANT_ZONE,0.4641,0.3043248683170284,1.2106842829047861,0.36392945571227475
NGC4100,HALO_COMPARATOR_DOMINANT_ZONE,0.48846,0.3566848393864393,1.2067092983812522,0.3862003341960027
NGC4100,HALO_COMPARATOR_DOMINANT_ZONE,0.51282,0.3888428049336992,1.2002075898435973,0.4065763619000341
NGC4100,HALO_COMPARATOR_DOMINANT_ZONE,0.53718,0.40519271854105343,1.1914403103965048,0.4251204791262599
NGC4100,HALO_COMPARATOR_DOMINANT_ZONE,0.56154,0.4043445278059162,1.176395207683774,0.44193014743326503
NGC4100,HALO_COMPARATOR_DOMINANT_ZONE,0.5859,0.40820723828001815,1.162222023599183,0.4571233573271988
NGC4100,HALO_COMPARATOR_DOMINANT_ZONE,0.61026,0.41950259107523574,1.149424512450244,0.4708280398844067
NGC4100,HALO_COMPARATOR_DOMINANT_ZONE,0.63462,0.4294795401785512,1.137891378429784,0.4831744465353189
NGC4100,HALO_COMPARATOR_DOMINANT_ZONE,0.65897,0.43744253943875017,1.1261429571363866,0.4942856187842255
NGC4100,HALO_COMPARATOR_DOMINANT_ZONE,0.68333,0.43975153000099504,1.1133454459874477,0.5042917964624145
NGC4100,HALO_COMPARATOR_DOMINANT_ZONE,0.70769,0.44761611505762494,1.104610705457836,0.5133011686761965
NGC4100,HALO_COMPARATOR_DOMINANT_ZONE,0.73205,0.4620225586848836,1.0993895681762182,0.5214176163699018
NGC4100,HALO_COMPARATOR_DOMINANT_ZONE,0.75641,0.5241701698630234,1.116663574994539,0.5287356303802021
NGC4100,HALO_COMPARATOR_DOMINANT_ZONE,0.78077,0.5562621444361305,1.1206461984124956,0.5353404840602067
NGC4100,HALO_COMPARATOR_DOMINANT_ZONE,0.80513,0.5708429382593669,1.1168849227343127,0.5413086834405211
NGC4100,HALO_COMPARATOR_DOMINANT_ZONE,0.82949,0.5222048300917563,1.0837385092354643,0.5467085748176971
NGC4100,HALO_COMPARATOR_DOMINANT_ZONE,0.85385,0.4646813435711678,1.0458216950308865,0.5516010272480332
NGC4100,HALO_COMPARATOR_DOMINANT_ZONE,0.87821,0.40113380371327145,1.0044476625708765,0.556040135058819
NGC4100,HALO_COMPARATOR_DOMINANT_ZONE,0.90256,0.40506819246749004,0.9968404659316643,0.560072326590406
NGC4100,HALO_COMPARATOR_DOMINANT_ZONE,0.92692,0.42390975271562126,0.9968404659316643,0.5637434712830096
NGC4100,HALO_COMPARATOR_DOMINANT_ZONE,0.95128,0.44085034966560116,0.9968404659316643,0.5670895736622851
NGC4100,HALO_COMPARATOR_DOMINANT_ZONE,0.97564,0.46167459609447337,0.9988310811000694,0.5701440922684051
NGC4100,HALO_COMPARATOR_DOMINANT_ZONE,1.0,0.48704050154244205,1.0031495828046495,0.5729367002728932
NGC4157,NUISANCE_SENSITIVE_ZONE,0.05,-0.36864528853177503,0.5210810810810811,0.019494493001135586
NGC4157,NUISANCE_SENSITIVE_ZONE,0.07436,-0.46575122903340727,0.6070302695331695,0.034630179714711974
NGC4157,NUISANCE_SENSITIVE_ZONE,0.09872,-0.617424110606824,0.7412770624078624,0.05171891846911881
NGC4157,NUISANCE_SENSITIVE_ZONE,0.12308,-0.7300938385309599,0.864349046287667,0.07011885743354557
NGC4157,NUISANCE_SENSITIVE_ZONE,0.14744,-0.6869385142885054,0.9427755327741534,0.08935744531062635
NGC4157,NUISANCE_SENSITIVE_ZONE,0.17179,-0.6438009056963967,1.021169824479652,0.10906449304119545
NGC4157,NUISANCE_SENSITIVE_ZONE,0.19615,-0.6380129495540179,1.0537185880708295,0.12897475875875422
NGC4157,NUISANCE_SENSITIVE_ZONE,0.22051,-0.6423100839118265,1.0738853988816404,0.1488607981852009
NGC4157,NUISANCE_SENSITIVE_ZONE,0.24487,-0.6561766430654895,1.0864864864864865,0.16855249270350747
NGC4157,NUISANCE_SENSITIVE_ZONE,0.26923,-0.6859815542970454,1.0864864864864865,0.18791941255890274
NGC4157,NUISANCE_SENSITIVE_ZONE,0.29359,-0.7157864655286014,1.0864864864864865,0.20686324705384135
NGC4157,NUISANCE_SENSITIVE_ZONE,0.31795,-0.6432781335968577,1.071470281081081,0.22531169224663294
NGC4157,NUISANCE_SENSITIVE_ZONE,0.34231,-0.5668216272631156,1.055874614054054,0.24321344986187968
NGC4157,NUISANCE_SENSITIVE_ZONE,0.36667,-0.4826790807164295,1.0437825430546825,0.26053411165912455
NGC4157,NUISANCE_SENSITIVE_ZONE,0.39103,-0.39190080649459996,1.0347152947831553,0.27725276751725814
NGC4157,NUISANCE_SENSITIVE_ZONE,0.41538,-0.3056701839940047,1.0256753445559845,0.29335272709365
NGC4157,NUISANCE_SENSITIVE_ZONE,0.43974,-0.24462944535631204,1.0167635348262547,0.3088454207603912
NGC4157,NUISANCE_SENSITIVE_ZONE,0.4641,-0.18358870671861935,1.007851725096525,0.3237288503346033
NGC4157,NUISANCE_SENSITIVE_ZONE,0.48846,-0.1270323886525214,1.0021540813917365,0.33801276011109505
NGC4157,NUISANCE_SENSITIVE_ZONE,0.51282,-0.07217282153368992,0.9976725678782231,0.35171065614607894
NGC4157,NUISANCE_SENSITIVE_ZONE,0.53718,-0.02518170350858975,0.9931910543647096,0.3648388021091042
NGC4157,NUISANCE_SENSITIVE_ZONE,0.56154,0.0045538520620749395,0.9887095408511961,0.3774154121857658
NGC4157,NUISANCE_SENSITIVE_ZONE,0.5859,0.0342894076327395,0.9842280273376826,0.389460006149346
NGC4157,NUISANCE_SENSITIVE_ZONE,0.61026,0.0684069614598681,0.9817651488039765,0.4009928974463308
NGC4157,NUISANCE_SENSITIVE_ZONE,0.63462,0.10300669123710701,0.9795243920472196,0.4120347900163834
NGC4157,NUISANCE_SENSITIVE_ZONE,0.65897,0.14248208393449782,0.9805660248524386,0.42260221757756555
NGC4157,NUISANCE_SENSITIVE_ZONE,0.68333,0.1870989726576534,0.9850475383659522,0.4327244658214097
NGC4157,NUISANCE_SENSITIVE_ZONE,0.70769,0.23040527370850739,0.9895271098069498,0.442417361828438
NGC4157,NUISANCE_SENSITIVE_ZONE,0.73205,0.2577404291549518,0.9939830146718147,0.451700678766438
NGC4157,NUISANCE_SENSITIVE_ZONE,0.75641,0.2850755846013963,0.9984389195366795,0.4605936009919416
NGC4157,NUISANCE_SENSITIVE_ZONE,0.78077,0.312957834152513,1.0014557306616962,0.4691146541024311
NGC4157,NUISANCE_SENSITIVE_ZONE,0.80513,0.34113511296963506,1.0036964874184529,0.477281658854319
NGC4157,NUISANCE_SENSITIVE_ZONE,0.82949,0.3676551384830236,1.0054054054054054,0.48511170391502945
NGC4157,NUISANCE_SENSITIVE_ZONE,0.85385,0.3888500351406715,1.0054054054054054,0.492621133364061
NGC4157,NUISANCE_SENSITIVE_ZONE,0.87821,0.4100449317983194,1.0054054054054054,0.4998255456349639
NGC4157,NUISANCE_SENSITIVE_ZONE,0.90256,0.4212037505107962,1.0017098378378377,0.506737020436398
NGC4157,NUISANCE_SENSITIVE_ZONE,0.92692,0.4302387215755735,0.9972283243243244,0.5133753667496929
NGC4157,NUISANCE_SENSITIVE_ZONE,0.95128,0.443582358862586,0.9955184864864866,0.5197511204215997
NGC4157,NUISANCE_SENSITIVE_ZONE,0.97564,0.46306733282793283,0.9977592432432433,0.5258770326003529
NGC4157,NUISANCE_SENSITIVE_ZONE,1.0,0.48255230679327976,1.0,0.5317651979378614
NGC4183,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.05,0.07689887879613695,0.4616356756396952,0.1393925240100894
NGC4183,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.07436,0.1372109773447631,0.5617697455649897,0.2166288717438791
NGC4183,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.09872,0.17370431156560842,0.6319274037934115,0.2834732163488583
NGC4183,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.12308,0.19761970643461454,0.686255463008199,0.3391181536089564
NGC4183,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.14744,0.25208127168300254,0.7364326712360775,0.3848334977349504
NGC4183,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.17179,0.3075293671782651,0.7881458944195604,0.4223273424819946
NGC4183,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.19615,0.3614911007105528,0.8462023498549704,0.4532369831401103
NGC4183,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.22051,0.3850805704327675,0.8816451538148805,0.47888478046785293
NGC4183,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.24487,0.38038199576670145,0.8960261106658537,0.500338004265194
NGC4183,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.26923,0.3843471188629062,0.9147677094104141,0.5184322161879192
NGC4183,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.29359,0.39068588483927763,0.934666118905644,0.5338183263533055
NGC4183,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.31795,0.400373566532902,0.955971240166345,0.5470041503352343
NGC4183,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.34231,0.4109970150773797,0.977276361427046,0.5583877958665882
NGC4183,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.36667,0.4229096468575688,0.9985814826877469,0.5682834311787583
NGC4183,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.39103,0.42885335020110715,1.016043603814457,0.576940833820832
NGC4183,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.41538,0.4328529182712305,1.0317797253621817,0.5845571948736044
NGC4183,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.43974,0.4528773574756337,1.0370454797646844,0.591300320200539
NGC4183,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.4641,0.46103912214733206,1.0342482356734937,0.5972983740677371
NGC4183,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.48846,0.44197120008091395,1.0129431144127927,0.6026591313156054
NGC4183,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.51282,0.435141643325491,1.0013320321265349,0.6074715499252904
NGC4183,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.53718,0.43632282810557954,0.9960662777240321,0.6118095495797642
NGC4183,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.56154,0.46998468171701585,0.9997406213648631,0.6157349455069091
NGC4183,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.5859,0.5074388175637137,1.0043890698112836,0.619299742789779
NGC4183,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.61026,0.5092614882689203,0.992947430615722,0.6225479432524607
NGC4183,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.63462,0.5129576618579582,0.9842772549992513,0.6255169783022805
NGC4183,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.65897,0.5191440539631753,0.9792966510947,0.6282377822172509
NGC4183,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.68333,0.5328677620915736,0.9804171183864226,0.6307400783835129
NGC4183,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.70769,0.5513596363960735,0.9853997677135221,0.6330464347106121
NGC4183,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.73205,0.578520203514048,0.9934428098405704,0.6351774244750186
NGC4183,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.75641,0.6078996860384982,1.0022692172200036,0.6371509543837739
NGC4183,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.78077,0.6184230743281778,1.0007591293655818,0.6389826708964463
NGC4183,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.80513,0.622512930125544,0.995722320806666,0.6406862960668117
NGC4183,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.82949,0.6186880062382268,0.9907369037536956,0.6422739065065348
NGC4183,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.85385,0.6173756795362771,0.9870006866068195,0.6437561662019539
NGC4183,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.87821,0.6352781582596054,0.9914138902965361,0.6451425216979166
NGC4183,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.90256,0.6539509738388838,0.996192572352396,0.6464408501560343
NGC4183,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.92692,0.6813775018880784,1.0051038490335544,0.6476596948719883
NGC4183,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.95128,0.7082134734267064,1.013787558256699,0.6488051886227639
NGC4183,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.97564,0.7239671273607466,1.018200761946416,0.6498833190485723
NGC4183,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,1.0,0.739720781294787,1.0226139656361326,0.6508994639796081
NGC4214,RESPONSE_FAMILY_DOMINANT_ZONE,0.05,0.2852878983728313,0.7057240931621819,0.2115251990441308
NGC4214,RESPONSE_FAMILY_DOMINANT_ZONE,0.07436,0.23823855188889398,0.7369583299321948,0.24449022456853226
NGC4214,RESPONSE_FAMILY_DOMINANT_ZONE,0.09872,0.1911892054049566,0.7681925667022077,0.26979447774105214
NGC4214,RESPONSE_FAMILY_DOMINANT_ZONE,0.12308,0.16130052928552324,0.7915763430344631,0.2904121582590757
NGC4214,RESPONSE_FAMILY_DOMINANT_ZONE,0.14744,0.15164419311525665,0.8057044678705665,0.30783353233054794
NGC4214,RESPONSE_FAMILY_DOMINANT_ZONE,0.17179,0.1419918209581962,0.8198267929838308,0.32291687793257795
NGC4214,RESPONSE_FAMILY_DOMINANT_ZONE,0.19615,0.15004032396297143,0.8347484109424104,0.3362241052565358
NGC4214,RESPONSE_FAMILY_DOMINANT_ZONE,0.22051,0.17813262225347215,0.8505683490467026,0.34812166025516983
NGC4214,RESPONSE_FAMILY_DOMINANT_ZONE,0.24487,0.20622492054397284,0.8663882871509949,0.3588751332897681
NGC4214,RESPONSE_FAMILY_DOMINANT_ZONE,0.26923,0.24711394878625906,0.8850121370226491,0.3686807226727966
NGC4214,RESPONSE_FAMILY_DOMINANT_ZONE,0.29359,0.30667820458679784,0.9077279455826586,0.3776877019220538
NGC4214,RESPONSE_FAMILY_DOMINANT_ZONE,0.31795,0.36624246038733665,0.9304437541426679,0.38601241087776833
NGC4214,RESPONSE_FAMILY_DOMINANT_ZONE,0.34231,0.4215934410377382,0.9491106048684551,0.3937473587058093
NGC4214,RESPONSE_FAMILY_DOMINANT_ZONE,0.36667,0.46891675769879815,0.9600628697098882,0.40096736469035726
NGC4214,RESPONSE_FAMILY_DOMINANT_ZONE,0.39103,0.5162400743598581,0.9710151345513213,0.40773382858026
NGC4214,RESPONSE_FAMILY_DOMINANT_ZONE,0.41538,0.5583299598668015,0.9804011893128698,0.4140952422039365
NGC4214,RESPONSE_FAMILY_DOMINANT_ZONE,0.43974,0.5871226947339134,0.9858031193972623,0.4200996973367904
NGC4214,RESPONSE_FAMILY_DOMINANT_ZONE,0.4641,0.6159154296010254,0.9912050494816548,0.42578089195280683
NGC4214,RESPONSE_FAMILY_DOMINANT_ZONE,0.48846,0.6410055185484301,0.9950302881602527,0.43116997615332525
NGC4214,RESPONSE_FAMILY_DOMINANT_ZONE,0.51282,0.6571125532766233,0.9950302881602527,0.4362938237179218
NGC4214,RESPONSE_FAMILY_DOMINANT_ZONE,0.53718,0.6732195880048164,0.9950302881602527,0.4411757829296235
NGC4214,RESPONSE_FAMILY_DOMINANT_ZONE,0.56154,0.6888466311024105,0.9950302881602527,0.4458362689019269
NGC4214,RESPONSE_FAMILY_DOMINANT_ZONE,0.5859,0.7018875874445868,0.9950302881602527,0.4502932360752581
NGC4214,RESPONSE_FAMILY_DOMINANT_ZONE,0.61026,0.7149285437867631,0.9950302881602527,0.4545625589412589
NGC4214,RESPONSE_FAMILY_DOMINANT_ZONE,0.63462,0.7277976421686106,0.9952385346288736,0.45865834165374697
NGC4214,RESPONSE_FAMILY_DOMINANT_ZONE,0.65897,0.7398048960319381,0.9964846221388676,0.46259158809609385
