comparator,aic,rss,galaxy,zone,rotmod_points,Rlast_kpc,delta_aic_vs_best,params_json,comparator_family,k_effective,aicc_recomputed,bic_recomputed
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,-10.170561734668354,0.0248849929356828,UGC06930,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,10,16.61,34.61577730132737,"{""amplitude"": 0.5472794867074122, ""scale"": 0.3}",HALO_OR_CORED_COMPARATOR,2,-54.24646872115663,-55.35558424945425
CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,-12.400218659799918,0.0165529807596422,UGC06930,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,10,16.61,32.386120376195805,"{""amplitude"": 0.5791265886693708, ""scale"": 0.15}",HALO_OR_CORED_COMPARATOR,2,-58.323456086189445,-59.43257161448707
EINASTO_LIKE_SURROGATE_DIAGNOSTIC,-8.921444301886487,0.0223361318049734,UGC06930,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,10,16.61,35.864894734109235,"{""amplitude"": 0.5529932364545991, ""extra"": 0.8, ""scale"": 0.075}",HALO_OR_CORED_COMPARATOR,2,-55.32706172974432,-56.436177258041944
BARYONIC_MISMATCH_PROXY,0.5037190040790276,0.0675261620424155,UGC06930,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,10,16.61,45.290058040074754,"{""gas_coef"": 2.647979499403141, ""stellar_coef"": 0.6473273216259943}",BARYONIC_SYSTEMATICS_PROXY,2,-44.26396691947543,-45.37308244777305
NUISANCE_GRADIENT_PROXY,-0.3424050292340723,0.0540014017170382,UGC06930,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,10,16.61,44.44393400676165,"{""intercept"": 0.09472889339765557, ""slope"": 0.5901883599642535}",NUISANCE_PROXY,2,-46.49901796597303,-47.60813349427065
OVERFLEX_POLY5_NULL,-44.78633903599573,0.0005858004675715,UGC06930,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,10,16.61,0.0,"{""coef"": [-0.7318658672356064, 10.563909752012936, -39.1546496986396, 70.71591898303602, -60.713449053400744, 19.949987763613624], ""degree"": 5}",OVERFLEX_NULL,6,-57.45116418389006,-83.63565362592578
SN_RRF_LOCKED_N3_258993,63.120642521458485,16.08488018682447,UGC06973,PATHOLOGY_ARCHIVE_ZONE,9,7.85,71.36940597689907,"{""amplitude"": 0.0, ""scale"": 0.05}",SN_RRF_FAMILY,2,11.225896211175474,9.620345365847912
SN_RRF_SATURATING_FAMILY,65.12064252145848,16.08488018682447,UGC06973,PATHOLOGY_ARCHIVE_ZONE,9,7.85,73.36940597689907,"{""amplitude"": 0.0, ""n"": 0.5, ""scale"": 0.05}",SN_RRF_FAMILY,4,23.225896211175474,14.01479452052035
NFW_LIKE_DIAGNOSTIC,63.120642521458485,16.08488018682447,UGC06973,PATHOLOGY_ARCHIVE_ZONE,9,7.85,71.36940597689907,"{""amplitude"": 0.0, ""scale"": 0.05}",HALO_OR_CORED_COMPARATOR,2,11.225896211175474,9.620345365847912
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,63.120642521458485,16.08488018682447,UGC06973,PATHOLOGY_ARCHIVE_ZONE,9,7.85,71.36940597689907,"{""amplitude"": 0.0, ""scale"": 0.05}",HALO_OR_CORED_COMPARATOR,2,11.225896211175474,9.620345365847912
CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,63.120642521458485,16.08488018682447,UGC06973,PATHOLOGY_ARCHIVE_ZONE,9,7.85,71.36940597689907,"{""amplitude"": 0.0, ""scale"": 0.05}",HALO_OR_CORED_COMPARATOR,2,11.225896211175474,9.620345365847912
EINASTO_LIKE_SURROGATE_DIAGNOSTIC,65.12064252145848,16.08488018682447,UGC06973,PATHOLOGY_ARCHIVE_ZONE,9,7.85,73.36940597689907,"{""amplitude"": 0.0, ""extra"": 0.4, ""scale"": 0.05}",HALO_OR_CORED_COMPARATOR,2,11.225896211175474,9.620345365847912
BARYONIC_MISMATCH_PROXY,9.554454098512505,0.0552064534413603,UGC06973,PATHOLOGY_ARCHIVE_ZONE,9,7.85,17.803217553953097,"{""gas_coef"": 20.916735385544584, ""stellar_coef"": -0.751602194958146}",BARYONIC_SYSTEMATICS_PROXY,2,-39.84509999729278,-41.45065084262034
NUISANCE_GRADIENT_PROXY,34.65620637985469,0.8755430232449543,UGC06973,PATHOLOGY_ARCHIVE_ZONE,9,7.85,42.90496983529528,"{""intercept"": -3.3289615571029008, ""slope"": 3.7949451526984834}",NUISANCE_PROXY,2,-14.971220080120272,-16.576770925447832
OVERFLEX_POLY5_NULL,-8.248763455440592,0.0027168224800878,UGC06973,PATHOLOGY_ARCHIVE_ZONE,9,7.85,0.0,"{""coef"": [-9.193954475050123, 48.185377566494594, -126.22239632339834, 180.60788554496446, -131.4367331892216, 38.083201785953634], ""degree"": 5}",OVERFLEX_NULL,6,-18.949651782703754,-59.76630431868644
SN_RRF_LOCKED_N3_258993,-9.704686030689055,0.0412784782328809,UGC06983,NUISANCE_SENSITIVE_ZONE,17,15.68,25.51787196950129,"{""amplitude"": 0.6121616917196605, ""scale"": 0.2}",SN_RRF_FAMILY,2,-97.49352238284487,-96.6842385518753
SN_RRF_SATURATING_FAMILY,-9.967149855449472,0.031407186654399,UGC06983,NUISANCE_SENSITIVE_ZONE,17,15.68,25.25540814474087,"{""amplitude"": 0.6790939716976684, ""n"": 2.25, ""scale"": 0.25}",SN_RRF_FAMILY,4,-95.66350866012208,-95.66398861723054
NFW_LIKE_DIAGNOSTIC,0.4093208455829469,0.0746321302637612,UGC06983,NUISANCE_SENSITIVE_ZONE,17,15.68,35.63187884577329,"{""amplitude"": 0.7455849607500201, ""scale"": 1.0}",HALO_OR_CORED_COMPARATOR,2,-87.42561477829446,-86.61633094732488
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,-9.208478835143111,0.0398567802515072,UGC06983,NUISANCE_SENSITIVE_ZONE,17,15.68,26.014079165047228,"{""amplitude"": 0.6832504786596355, ""scale"": 0.3}",HALO_OR_CORED_COMPARATOR,2,-98.0893506379412,-97.28006680697162
CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,-8.02110031099474,0.0496576016912883,UGC06983,NUISANCE_SENSITIVE_ZONE,17,15.68,27.2014576891956,"{""amplitude"": 0.7288810633551889, ""scale"": 0.15}",HALO_OR_CORED_COMPARATOR,2,-94.35174850078967,-93.54246466982009
EINASTO_LIKE_SURROGATE_DIAGNOSTIC,-7.639753092316896,0.0385219036064463,UGC06983,NUISANCE_SENSITIVE_ZONE,17,15.68,27.582804907873445,"{""amplitude"": 0.6906338923731359, ""extra"": 0.8, ""scale"": 0.075}",HALO_OR_CORED_COMPARATOR,2,-98.66846466038714,-97.85918082941757
BARYONIC_MISMATCH_PROXY,16.84350913239984,0.1791815360767091,UGC06983,NUISANCE_SENSITIVE_ZONE,17,15.68,52.06606713259018,"{""gas_coef"": 4.501336575424719, ""stellar_coef"": 1.0530985613139463}",BARYONIC_SYSTEMATICS_PROXY,2,-72.5365329154253,-71.72724908445572
NUISANCE_GRADIENT_PROXY,12.411761142512749,0.2492937574546151,UGC06983,NUISANCE_SENSITIVE_ZONE,17,15.68,47.63431914270309,"{""intercept"": 0.13352433150949283, ""slope"": 0.7700258883620305}",NUISANCE_PROXY,2,-66.92258058584135,-66.11329675487177
OVERFLEX_POLY5_NULL,-35.22255800019034,0.0120569512586256,UGC06983,NUISANCE_SENSITIVE_ZONE,17,15.68,0.0,"{""coef"": [-1.2044231416769196, 17.18845423638515, -70.94925760909398, 143.4343519216116, -136.63880643960084, 48.903312676454355], ""degree"": 5}",OVERFLEX_NULL,6,-102.8725634453351,-106.27328338099781
SN_RRF_LOCKED_N3_258993,-25.721755197204537,0.0096789173599341,UGC07089,MIXED_THREE_WAY_COMPETITIVE_ZONE,12,9.16,0.1632137981569741,"{""amplitude"": 0.52230737655323, ""scale"": 0.8}",SN_RRF_FAMILY,2,-80.13920918728938,-80.5027292210467
SN_RRF_SATURATING_FAMILY,-23.721755197204537,0.0096789173599341,UGC07089,MIXED_THREE_WAY_COMPETITIVE_ZONE,12,9.16,2.163213798156974,"{""amplitude"": 0.52230737655323, ""n"": 3.258993, ""scale"": 0.8}",SN_RRF_FAMILY,4,-71.758256806337,-75.5329159214707
NFW_LIKE_DIAGNOSTIC,7.836912844802708,0.2244713905839476,UGC07089,MIXED_THREE_WAY_COMPETITIVE_ZONE,12,9.16,33.721881840164215,"{""amplitude"": 0.27692194931219594, ""scale"": 2.0}",HALO_OR_CORED_COMPARATOR,2,-42.41363065698889,-42.777150690746225
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,-14.715871462189371,0.0195716700455642,UGC07089,MIXED_THREE_WAY_COMPETITIVE_ZONE,12,9.16,11.169097533172138,"{""amplitude"": 0.5043556401546859, ""scale"": 2.0}",HALO_OR_CORED_COMPARATOR,2,-71.68961243441369,-72.05313246817101
CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,-18.175390603687905,0.0138709832456468,UGC07089,MIXED_THREE_WAY_COMPETITIVE_ZONE,12,9.16,7.709578391673606,"{""amplitude"": 0.5401157111607763, ""scale"": 2.0}",HALO_OR_CORED_COMPARATOR,2,-75.82102034897322,-76.18454038273055
EINASTO_LIKE_SURROGATE_DIAGNOSTIC,-24.031650778124952,0.0096346585592102,UGC07089,MIXED_THREE_WAY_COMPETITIVE_ZONE,12,9.16,1.8533182172365592,"{""amplitude"": 0.5529958037643073, ""extra"": 1.4, ""scale"": 0.4}",HALO_OR_CORED_COMPARATOR,2,-80.19420744764192,-80.55772748139924
BARYONIC_MISMATCH_PROXY,-14.506950663254472,0.0195908892277924,UGC07089,MIXED_THREE_WAY_COMPETITIVE_ZONE,12,9.16,11.37801833210704,"{""gas_coef"": 5.319427782800272, ""stellar_coef"": -0.26995763696674646}",BARYONIC_SYSTEMATICS_PROXY,2,-71.67783433770435,-72.04135437146168
NUISANCE_GRADIENT_PROXY,-6.77055841080546,0.0427682889186362,UGC07089,MIXED_THREE_WAY_COMPETITIVE_ZONE,12,9.16,19.11441058455605,"{""intercept"": -0.0970725270873246, ""slope"": 0.5442964536025674}",NUISANCE_PROXY,2,-62.309046833588305,-62.67256686734564
OVERFLEX_POLY5_NULL,-25.88496899536151,0.0065980720253113,UGC07089,MIXED_THREE_WAY_COMPETITIVE_ZONE,12,9.16,0.0,"{""coef"": [-0.10630818565865062, 2.392600725055117, -15.904472076764751, 43.40461771439473, -47.79620051824263, 18.592356752989733], ""degree"": 5}",OVERFLEX_NULL,6,-61.2706132774731,-75.1611733787451
SN_RRF_LOCKED_N3_258993,-13.535678295983171,0.0156521299675431,UGC07125,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,13,18.68,5.362858854908097,"{""amplitude"": 0.4638660964946056, ""scale"": 0.3}",SN_RRF_FAMILY,2,-82.1872691712254,-82.25737045630233
SN_RRF_SATURATING_FAMILY,-12.547684502325009,0.0160825790081498,UGC07125,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,13,18.68,6.35085264856626,"{""amplitude"": 0.4554008719789356, ""n"": 4.0, ""scale"": 0.3}",SN_RRF_FAMILY,4,-74.03458399316665,-76.7747865633205
NFW_LIKE_DIAGNOSTIC,3.877892539389232,0.0453362218810445,UGC07125,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,13,18.68,22.7764296902805,"{""amplitude"": 0.5418972843251305, ""scale"": 2.0}",HALO_OR_CORED_COMPARATOR,2,-68.36177820473843,-68.43187948981536
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,-6.717531262958753,0.0224463547620403,UGC07125,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,13,18.68,12.181005887932516,"{""amplitude"": 0.5078228156416893, ""scale"": 0.4}",HALO_OR_CORED_COMPARATOR,2,-77.50049328892516,-77.57059457400209
CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,-4.751416650676482,0.027420211277981,UGC07125,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,13,18.68,14.147120500214786,"{""amplitude"": 0.5411317949655182, ""scale"": 0.25}",HALO_OR_CORED_COMPARATOR,2,-74.89851534214715,-74.96861662722408
EINASTO_LIKE_SURROGATE_DIAGNOSTIC,-13.494586729264569,0.0158931970362386,UGC07125,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,13,18.68,5.4039504216267,"{""amplitude"": 0.4521163244310353, ""extra"": 1.4, ""scale"": 0.15}",HALO_OR_CORED_COMPARATOR,2,-81.98857521570926,-82.05867650078619
BARYONIC_MISMATCH_PROXY,16.963179276687768,0.1413319875052933,UGC07125,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,13,18.68,35.86171642757904,"{""gas_coef"": 1.282769322236229, ""stellar_coef"": 0.36548443624487814}",BARYONIC_SYSTEMATICS_PROXY,2,-53.580708899813835,-53.650810184890766
NUISANCE_GRADIENT_PROXY,7.213680786228705,0.07984945184413,UGC07125,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,13,18.68,26.11221793711997,"{""intercept"": -0.0026950139839022843, ""slope"": 0.6435817235496002}",NUISANCE_PROXY,2,-61.00330114613966,-61.07340243121659
OVERFLEX_POLY5_NULL,-18.89853715089127,0.0051289561813987,UGC07125,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,13,18.68,0.0,"{""coef"": [-0.05534349567974244, -0.14199071516189887, 5.998902968383647, -9.38744705925893, 2.5757407923139484, 1.5588245736207142], ""degree"": 5}",OVERFLEX_NULL,6,-75.891432127889,-86.50173598311979
SN_RRF_LOCKED_N3_258993,-5.318139704821265,0.0152555334252825,UGC07151,RESPONSE_FAMILY_DOMINANT_ZONE,11,5.5,0.2453835381236242,"{""amplitude"": 0.40426303651332673, ""scale"": 0.3}",SN_RRF_FAMILY,2,-66.88779093678919,-67.59200039119244
SN_RRF_SATURATING_FAMILY,-4.551065910447948,0.0131506042887863,UGC07151,RESPONSE_FAMILY_DOMINANT_ZONE,11,5.5,1.0124573324969417,"{""amplitude"": 0.41213118546000427, ""n"": 2.5, ""scale"": 0.3}",SN_RRF_FAMILY,4,-59.354344580952976,-64.42943015642615
NFW_LIKE_DIAGNOSTIC,-0.1879414923759306,0.0192627415462397,UGC07151,RESPONSE_FAMILY_DOMINANT_ZONE,11,5.5,5.375581750568959,"{""amplitude"": 0.47538518976043964, ""scale"": 2.0}",HALO_OR_CORED_COMPARATOR,2,-64.32225592648854,-65.02646538089179
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,-5.083250618960536,0.0125004292018877,UGC07151,RESPONSE_FAMILY_DOMINANT_ZONE,11,5.5,0.4802726239843533,"{""amplitude"": 0.44373044645983933, ""scale"": 0.4}",HALO_OR_CORED_COMPARATOR,2,-69.0787632910178,-69.78297274542105
CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,-5.563523242944889,0.011908061167506,UGC07151,RESPONSE_FAMILY_DOMINANT_ZONE,11,5.5,0.0,"{""amplitude"": 0.44581914820485075, ""scale"": 0.2}",HALO_OR_CORED_COMPARATOR,2,-69.61278469163526,-70.31699414603851
EINASTO_LIKE_SURROGATE_DIAGNOSTIC,-3.437772827077911,0.0121679148958139,UGC07151,RESPONSE_FAMILY_DOMINANT_ZONE,11,5.5,2.125750415866978,"{""amplitude"": 0.440940219131055, ""extra"": 0.8, ""scale"": 0.1}",HALO_OR_CORED_COMPARATOR,2,-69.3753279004072,-70.07953735481045
BARYONIC_MISMATCH_PROXY,-0.714233776774222,0.0182055706271809,UGC07151,RESPONSE_FAMILY_DOMINANT_ZONE,11,5.5,4.849289466170667,"{""gas_coef"": 1.8883365993483547, ""stellar_coef"": 0.5418042423984708}",BARYONIC_SYSTEMATICS_PROXY,2,-64.94315218725033,-65.64736164165359
NUISANCE_GRADIENT_PROXY,3.888555595287463,0.0342780564823005,UGC07151,RESPONSE_FAMILY_DOMINANT_ZONE,11,5.5,9.452078838232351,"{""intercept"": 0.022291693525549865, ""slope"": 0.5195054074720473}",NUISANCE_PROXY,2,-57.982596705443356,-58.68680615984661
OVERFLEX_POLY5_NULL,-3.150501019536783,0.0082631996782856,UGC07151,RESPONSE_FAMILY_DOMINANT_ZONE,11,5.5,2.413022223408106,"{""coef"": [-0.07159671116808888, -0.02675962877716953, 9.12245324096693, -27.293132676758994, 30.5793634525967, -11.855397121907448], ""degree"": 5}",OVERFLEX_NULL,6,-46.13222535903974,-64.74485372224952
SN_RRF_LOCKED_N3_258993,-18.962545573958916,0.0041945699498849,UGC07323,MIXED_THREE_WAY_COMPETITIVE_ZONE,10,5.82,4.614885526735584,"{""amplitude"": 0.37261377988579614, ""scale"": 0.8}",SN_RRF_FAMILY,2,-72.05120980809583,-73.16032533639346
SN_RRF_SATURATING_FAMILY,-22.07575699953412,0.0033877847281452,UGC07323,MIXED_THREE_WAY_COMPETITIVE_ZONE,10,5.82,1.5016741011603756,"{""amplitude"": 0.36040578063547446, ""n"": 6.0, ""scale"": 0.65}",SN_RRF_FAMILY,4,-63.90164136713595,-70.69130099515976
NFW_LIKE_DIAGNOSTIC,8.89823766095488,0.0778372699201358,UGC07323,MIXED_THREE_WAY_COMPETITIVE_ZONE,10,5.82,32.47566876164937,"{""amplitude"": 0.2184560870555601, ""scale"": 2.0}",HALO_OR_CORED_COMPARATOR,2,-42.842914362533826,-43.95202989083145
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,-8.487191359806332,0.0103067665802369,UGC07323,MIXED_THREE_WAY_COMPETITIVE_ZONE,10,5.82,15.090239740888164,"{""amplitude"": 0.3623838399355457, ""scale"": 2.0}",HALO_OR_CORED_COMPARATOR,2,-63.06111171471343,-64.17022724301106
CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,-10.920293977986692,0.008567185364129,UGC07323,MIXED_THREE_WAY_COMPETITIVE_ZONE,10,5.82,12.657137122707804,"{""amplitude"": 0.3830785364698801, ""scale"": 2.0}",HALO_OR_CORED_COMPARATOR,2,-64.90972550805618,-66.0188410363538
EINASTO_LIKE_SURROGATE_DIAGNOSTIC,-17.759299902638837,0.0045758960005445,UGC07323,MIXED_THREE_WAY_COMPETITIVE_ZONE,10,5.82,5.81813119805566,"{""amplitude"": 0.39000807070152177, ""extra"": 1.4, ""scale"": 0.4}",HALO_OR_CORED_COMPARATOR,2,-71.18109273882118,-72.2902082671188
BARYONIC_MISMATCH_PROXY,-11.676457253988705,0.0103829686393105,UGC07323,MIXED_THREE_WAY_COMPETITIVE_ZONE,10,5.82,11.900973846705794,"{""gas_coef"": 2.872855227354102, ""stellar_coef"": 0.11008743394245855}",BARYONIC_SYSTEMATICS_PROXY,2,-62.98744967618942,-64.09656520448705
NUISANCE_GRADIENT_PROXY,-4.384024304001729,0.0152956756654093,UGC07323,MIXED_THREE_WAY_COMPETITIVE_ZONE,10,5.82,19.19340679669277,"{""intercept"": -0.09363261066045368, ""slope"": 0.4323524696942887}",NUISANCE_PROXY,2,-59.113416483461314,-60.222532011758936
OVERFLEX_POLY5_NULL,-23.577431100694497,0.0012937908551176,UGC07323,MIXED_THREE_WAY_COMPETITIVE_ZONE,10,5.82,0.0,"{""coef"": [-0.05682398551212467, 1.4650406024704725, -10.492302618561489, 28.943724123415706, -31.172857625442735, 11.693457198925605], ""degree"": 5}",OVERFLEX_NULL,6,-49.52763815608381,-75.71212759811954
SN_RRF_LOCKED_N3_258993,3.648459642103645,0.0431705503303133,UGC07399,NUISANCE_SENSITIVE_ZONE,10,6.13,25.271607396070813,"{""amplitude"": 0.7179185727795541, ""scale"": 0.25}",SN_RRF_FAMILY,2,-48.73753243081094,-49.84664795910856
SN_RRF_SATURATING_FAMILY,-8.788587957895462,0.0107078026863564,UGC07399,NUISANCE_SENSITIVE_ZONE,10,6.13,12.834559796071703,"{""amplitude"": 0.7810177192642888, ""n"": 1.5, ""scale"": 0.3}",SN_RRF_FAMILY,4,-52.393676732382815,-59.18333636040663
NFW_LIKE_DIAGNOSTIC,-5.168440892611114,0.0108257871535802,UGC07399,NUISANCE_SENSITIVE_ZONE,10,6.13,16.45470686135605,"{""amplitude"": 0.8457287269676401, ""scale"": 1.25}",HALO_OR_CORED_COMPARATOR,2,-62.56980813036687,-63.678923658664495
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,-4.904714706769795,0.0210916499317797,UGC07399,NUISANCE_SENSITIVE_ZONE,10,6.13,16.718433047197372,"{""amplitude"": 0.7465209731269327, ""scale"": 0.3}",HALO_OR_CORED_COMPARATOR,2,-55.90034576220817,-57.00946129050579
CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,-14.768082798325494,0.0072845776903976,UGC07399,NUISANCE_SENSITIVE_ZONE,10,6.13,6.855064955641673,"{""amplitude"": 0.7932662672275596, ""scale"": 0.15}",HALO_OR_CORED_COMPARATOR,2,-66.53152332327137,-67.640638851569
EINASTO_LIKE_SURROGATE_DIAGNOSTIC,-5.622849694564831,0.0147420236378106,UGC07399,NUISANCE_SENSITIVE_ZONE,10,6.13,16.000298059402336,"{""amplitude"": 0.7687383092293747, ""extra"": 0.6, ""scale"": 0.05}",HALO_OR_CORED_COMPARATOR,2,-59.48209634348711,-60.59121187178473
BARYONIC_MISMATCH_PROXY,-5.4784757055195445,0.011729828959814,UGC07399,NUISANCE_SENSITIVE_ZONE,10,6.13,16.144672048447624,"{""gas_coef"": 12.056699941024165, ""stellar_coef"": 1.6564258993537977}",BARYONIC_SYSTEMATICS_PROXY,2,-61.76776719419568,-62.8768827224933
NUISANCE_GRADIENT_PROXY,8.588718820951822,0.051024488015377,UGC07399,NUISANCE_SENSITIVE_ZONE,10,6.13,30.21186657491899,"{""intercept"": 0.15801571023532118, ""slope"": 0.7930067988852604}",NUISANCE_PROXY,2,-47.06606125897595,-48.17517678727357
OVERFLEX_POLY5_NULL,-21.623147753967167,0.0009759978278446,UGC07399,NUISANCE_SENSITIVE_ZONE,10,6.13,0.0,"{""coef"": [-0.13906392721599953, 2.4827217641888097, 0.6748483969496833, -11.760972606566924, 16.38720596505603, -6.79309862071807], ""degree"": 5}",OVERFLEX_NULL,6,-52.34635290116762,-78.53084234320335
SN_RRF_LOCKED_N3_258993,-39.896908996142216,0.0243927515899518,UGC07524,RESPONSE_FAMILY_DOMINANT_ZONE,31,10.69,21.664698667888203,"{""amplitude"": 0.5659707362703811, ""scale"": 0.3}",SN_RRF_FAMILY,2,-217.14257887131163,-214.70317589091275
SN_RRF_SATURATING_FAMILY,-50.642636928726205,0.0179165830580144,UGC07524,RESPONSE_FAMILY_DOMINANT_ZONE,31,10.69,10.918970735304214,"{""amplitude"": 0.5720957550888578, ""n"": 2.5, ""scale"": 0.3}",SN_RRF_FAMILY,4,-221.59802738324453,-217.40054010376548
NFW_LIKE_DIAGNOSTIC,-15.703966596674665,0.0650382379684651,UGC07524,RESPONSE_FAMILY_DOMINANT_ZONE,31,10.69,45.85764106735576,"{""amplitude"": 0.6223380611310166, ""scale"": 1.6}",HALO_OR_CORED_COMPARATOR,2,-186.74120898454328,-184.3018060041444
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,-43.60559440607824,0.0275507955364282,UGC07524,RESPONSE_FAMILY_DOMINANT_ZONE,31,10.69,17.95601325795218,"{""amplitude"": 0.6067989538320604, ""scale"": 0.4}",HALO_OR_CORED_COMPARATOR,2,-213.3684718093145,-210.92906882891563
CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,-40.41056996702007,0.030582740019296,UGC07524,RESPONSE_FAMILY_DOMINANT_ZONE,31,10.69,21.151037697010345,"{""amplitude"": 0.6085986111759831, ""scale"": 0.2}",HALO_OR_CORED_COMPARATOR,2,-210.13193581581916,-207.69253283542028
EINASTO_LIKE_SURROGATE_DIAGNOSTIC,-44.71050082558489,0.0249906054879881,UGC07524,RESPONSE_FAMILY_DOMINANT_ZONE,31,10.69,16.85110683844553,"{""amplitude"": 0.6036076225735397, ""extra"": 0.8, ""scale"": 0.1}",HALO_OR_CORED_COMPARATOR,2,-216.3919463722134,-213.95254339181452
BARYONIC_MISMATCH_PROXY,-2.2867206243398157,0.106185540822155,UGC07524,RESPONSE_FAMILY_DOMINANT_ZONE,31,10.69,59.27488703969061,"{""gas_coef"": 1.1142498259664313, ""stellar_coef"": 2.120693624440734}",BARYONIC_SYSTEMATICS_PROXY,2,-171.54461913718615,-169.10521615678726
NUISANCE_GRADIENT_PROXY,7.937474671631052,0.1645770400138139,UGC07524,RESPONSE_FAMILY_DOMINANT_ZONE,31,10.69,69.49908233566147,"{""intercept"": 0.048660471917191396, ""slope"": 0.6529084948834198}",NUISANCE_PROXY,2,-157.96070310222746,-155.52130012182857
OVERFLEX_POLY5_NULL,-61.56160766403042,0.0135168368686712,UGC07524,RESPONSE_FAMILY_DOMINANT_ZONE,31,10.69,0.0,"{""coef"": [0.010059409867871945, -0.08735799471815053, 6.603561745221262, -14.078285805547674, 11.62631649441792, -3.5332350596003788], ""degree"": 5}",OVERFLEX_NULL,6,-224.37199838893454,-219.26807516202365
SN_RRF_LOCKED_N3_258993,-5.661207273537322,0.1833777776812628,UGC07577,PATHOLOGY_ARCHIVE_ZONE,9,1.69,33.358628451057854,"{""amplitude"": 0.0034902999878199726, ""scale"": 2.0}",SN_RRF_FAMILY,2,-29.040883251814662,-30.646434097142222
SN_RRF_SATURATING_FAMILY,-5.6714769937588585,0.1036463804246676,UGC07577,PATHOLOGY_ARCHIVE_ZONE,9,1.69,33.34835873083632,"{""amplitude"": 0.26796657392186873, ""n"": 12.0, ""scale"": 2.0}",SN_RRF_FAMILY,4,-22.17595445260497,-31.38705614326009
NFW_LIKE_DIAGNOSTIC,-5.660570213459497,0.1846051712474894,UGC07577,PATHOLOGY_ARCHIVE_ZONE,9,1.69,33.359265511135675,"{""amplitude"": 0.0, ""scale"": 0.05}",HALO_OR_CORED_COMPARATOR,2,-28.980844692452663,-30.586395537780223
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,-5.660570213459497,0.1846051712474894,UGC07577,PATHOLOGY_ARCHIVE_ZONE,9,1.69,33.359265511135675,"{""amplitude"": 0.0, ""scale"": 0.05}",HALO_OR_CORED_COMPARATOR,2,-28.980844692452663,-30.586395537780223
CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,-5.660570213459497,0.1846051712474894,UGC07577,PATHOLOGY_ARCHIVE_ZONE,9,1.69,33.359265511135675,"{""amplitude"": 0.0, ""scale"": 0.05}",HALO_OR_CORED_COMPARATOR,2,-28.980844692452663,-30.586395537780223
EINASTO_LIKE_SURROGATE_DIAGNOSTIC,-3.806972834634824,0.1649813215131814,UGC07577,PATHOLOGY_ARCHIVE_ZONE,9,1.69,35.21286288996035,"{""amplitude"": 0.057762739595426466, ""extra"": 1.4, ""scale"": 2.0}",HALO_OR_CORED_COMPARATOR,2,-29.992328325985163,-31.597879171312723
BARYONIC_MISMATCH_PROXY,-12.217006026577623,0.0930697444654259,UGC07577,PATHOLOGY_ARCHIVE_ZONE,9,1.69,26.80282969801755,"{""gas_coef"": 0.8579833223968081, ""stellar_coef"": -0.43826113450645005}",BARYONIC_SYSTEMATICS_PROXY,2,-35.14467633367355,-36.750227179001115
NUISANCE_GRADIENT_PROXY,-7.542940450738213,0.2100921121991634,UGC07577,PATHOLOGY_ARCHIVE_ZONE,9,1.69,31.47689527385696,"{""intercept"": 0.0005450873840142991, ""slope"": -0.1033270139519263}",NUISANCE_PROXY,2,-27.816904130257825,-29.422454975585385
